datetime,temp,tempmax,tempmin,humidity,dew,precip,precipprob,windspeed,pressure,cloudcover,solarenergy,uvindex
2023-05-26,21.9,28.5,14.4,35.7,5.3,0.0,0.0,19.2,1013.9,18.9,28.8,10.0
2023-05-27,26.3,33.4,20.4,25.6,4.0,0.0,0.0,26.6,1011.5,48.0,19.5,9.0
2023-05-28,21.6,26.4,18.0,56.0,12.1,0.108,0.0,33.5,1010.6,47.2,23.0,8.0
2023-05-29,20.8,27.4,16.6,62.2,12.4,0.795,100.0,20.5,1011.3,44.9,25.1,9.0
2023-05-30,21.2,27.4,15.2,49.6,9.2,0.0,0.0,22.5,1015.8,23.1,27.9,10.0
2023-05-31,22.2,28.4,16.5,35.1,5.5,0.0,0.0,25.2,1016.1,8.4,29.3,10.0
2023-06-01,24.9,33.2,16.3,28.4,4.4,0.0,0.0,33.5,1015.6,25.7,27.8,10.0
2023-06-02,28.6,36.9,22.4,28.9,7.7,0.0,0.0,17.4,1014.1,26.5,23.9,9.0
2023-06-03,27.6,32.7,21.8,30.2,7.8,0.229,0.0,21.8,1014.9,18.7,28.4,9.0
2023-06-04,22.4,28.6,16.1,44.2,8.9,0.32,100.0,23.1,1015.9,22.5,29.2,10.0
2023-06-05,22.1,28.6,15.9,38.1,6.7,0.0,0.0,18.4,1014.1,13.0,29.5,10.0
2023-06-06,22.3,29.5,14.2,42.8,8.4,0.0,0.0,21.0,1012.9,12.4,29.2,10.0
2023-06-07,23.7,29.6,17.1,45.2,10.7,0.0,0.0,17.9,1012.4,16.3,29.1,10.0
2023-06-08,25.3,32.4,16.7,38.4,8.6,0.0,0.0,17.3,1012.7,33.2,23.4,8.0
2023-06-09,26.1,30.0,22.9,38.7,10.8,0.543,100.0,15.7,1010.3,58.1,23.2,8.0
2023-06-10,25.7,31.3,20.5,42.2,11.5,0.875,100.0,23.4,1007.7,15.5,27.5,10.0
2023-06-11,22.9,28.7,16.8,48.3,11.0,0.0,0.0,21.5,1009.7,16.2,28.0,10.0
2023-06-12,22.5,28.4,15.9,47.4,10.1,0.0,0.0,25.9,1009.4,15.8,28.7,10.0
2023-06-13,22.5,27.8,16.8,49.7,11.0,0.163,0.0,30.3,1009.4,23.4,26.8,9.0
2023-06-14,23.7,30.9,18.0,49.0,11.8,0.0,0.0,25.9,1010.2,10.4,29.2,10.0
2023-06-15,21.6,27.6,16.3,60.1,13.1,0.0,0.0,26.1,1012.7,31.7,27.0,10.0
2023-06-16,23.5,30.7,17.3,52.2,12.3,0.0,0.0,23.8,1011.9,5.8,28.5,10.0
2023-06-17,27.3,34.9,20.4,36.4,9.7,0.0,0.0,28.2,1010.0,0.2,29.3,10.0
2023-06-18,22.0,27.7,17.8,59.1,13.0,0.0,0.0,25.6,1012.6,38.7,25.3,9.0
2023-06-19,20.8,26.1,15.6,59.4,12.1,0.0,0.0,31.7,1013.0,27.0,26.6,10.0
2023-06-20,21.6,27.8,15.9,64.6,14.1,0.0,0.0,20.7,1012.8,35.0,23.0,8.0
2023-06-21,23.6,30.6,16.6,56.8,13.9,0.0,0.0,17.4,1011.6,15.8,28.7,10.0
2023-06-22,24.1,30.8,17.7,47.5,11.6,0.0,0.0,22.3,1010.9,2.0,29.0,10.0
2023-06-23,24.8,32.5,18.1,47.2,12.0,0.0,0.0,18.4,1011.1,11.0,28.4,10.0
2023-06-24,26.1,33.5,17.3,39.3,10.5,0.0,0.0,24.8,1011.3,2.6,29.7,10.0
2023-06-25,26.2,33.5,18.0,34.5,8.6,0.0,0.0,20.5,1010.8,0.5,29.5,10.0
2023-06-26,24.7,30.6,17.8,31.9,6.6,0.0,0.0,20.5,1009.7,0.6,29.7,10.0
2023-06-27,24.5,30.8,17.6,42.0,10.3,0.0,0.0,24.4,1009.8,7.3,28.3,10.0
2023-06-28,24.7,31.1,17.5,43.5,11.1,0.0,0.0,17.9,1011.4,2.6,29.1,10.0
2023-06-29,24.6,30.9,18.8,47.0,12.2,0.0,0.0,23.4,1012.2,16.5,27.2,10.0
2023-06-30,24.1,31.4,18.4,45.7,11.2,0.0,0.0,25.9,1010.6,11.3,27.6,10.0
2023-07-01,25.7,32.2,19.4,44.2,12.3,0.0,0.0,20.8,1009.9,11.0,28.2,10.0
2023-07-02,25.2,31.4,18.7,47.0,12.8,0.0,0.0,20.2,1011.6,11.0,28.3,10.0
2023-07-03,25.4,33.4,18.1,40.2,10.5,0.0,0.0,23.2,1012.9,3.1,29.1,10.0
2023-07-04,27.7,33.9,20.7,36.0,10.8,0.0,0.0,23.1,1011.9,1.2,29.2,10.0
2023-07-05,27.6,33.5,21.1,35.3,10.6,0.0,0.0,21.6,1010.2,1.3,29.2,10.0
2023-07-06,24.8,32.0,18.9,51.5,13.8,0.0,0.0,22.3,1009.2,8.7,28.6,10.0
2023-07-07,24.0,30.7,18.2,57.5,14.6,0.0,0.0,24.1,1010.0,16.4,27.7,10.0
2023-07-08,24.9,31.6,18.6,59.1,15.7,0.0,0.0,27.0,1009.6,15.2,26.3,10.0
2023-07-09,25.8,32.0,20.7,54.1,15.4,0.0,0.0,27.7,1009.0,21.2,27.3,10.0
2023-07-10,25.0,31.2,20.5,60.1,16.3,0.0,0.0,23.1,1009.0,27.4,25.8,9.0
2023-07-11,26.4,33.4,19.9,50.4,14.5,0.0,0.0,19.9,1011.1,8.9,27.4,9.0
2023-07-12,29.4,37.5,21.1,35.2,11.1,0.0,0.0,20.1,1013.3,0.0,28.8,10.0
2023-07-13,30.9,38.3,23.2,25.7,8.1,0.0,0.0,21.8,1012.6,0.0,28.5,10.0
2023-07-14,30.1,36.1,23.0,23.3,6.4,0.0,0.0,23.0,1010.4,2.1,28.9,10.0
2023-07-15,30.5,38.5,24.9,30.4,10.8,0.0,0.0,19.4,1008.9,2.2,28.7,10.0
2023-07-16,30.7,38.4,22.9,29.2,10.0,0.0,0.0,24.1,1008.3,0.0,29.1,10.0
2023-07-17,29.9,36.8,22.8,28.7,9.3,0.0,0.0,25.6,1008.6,0.0,28.6,10.0
2023-07-18,29.3,35.6,23.1,30.1,9.7,0.0,0.0,20.5,1007.4,0.0,28.9,10.0
2023-07-19,28.9,35.5,21.8,29.6,8.9,0.0,0.0,24.4,1006.8,1.3,28.6,10.0
2023-07-20,28.7,34.4,22.1,29.8,9.0,0.0,0.0,21.9,1008.3,2.7,28.9,10.0
2023-07-21,28.3,34.6,22.1,27.7,7.5,0.0,0.0,23.0,1010.2,0.6,29.2,10.0
2023-07-22,28.7,35.1,23.2,30.0,9.2,0.0,0.0,26.7,1011.4,2.7,28.8,10.0
2023-07-23,30.0,37.2,22.5,34.6,12.2,0.0,0.0,27.7,1009.9,1.2,28.5,10.0
2023-07-24,30.3,36.9,23.0,32.9,11.8,0.0,0.0,26.6,1006.8,1.9,28.3,10.0
2023-07-25,30.1,36.1,23.6,31.2,10.9,0.0,0.0,25.9,1005.6,1.7,28.3,10.0
2023-07-26,29.7,36.4,22.3,32.0,10.6,0.0,0.0,21.8,1007.8,0.0,28.7,10.0
2023-07-27,30.4,37.8,21.6,27.8,9.2,0.0,0.0,23.1,1009.7,3.9,28.9,10.0
2023-07-28,29.7,36.7,21.7,26.3,7.5,0.0,0.0,23.1,1010.3,1.7,28.7,10.0
2023-07-29,29.3,35.4,24.5,35.7,12.1,0.0,0.0,20.5,1008.8,0.4,27.7,10.0
2023-07-30,26.4,32.6,19.9,54.8,16.0,0.0,0.0,18.4,1007.3,15.8,27.1,10.0
2023-07-31,27.2,34.0,20.2,48.0,14.7,0.0,0.0,18.4,1007.0,17.3,27.3,10.0
2023-08-01,28.7,34.7,21.6,42.2,14.0,0.0,0.0,24.1,1008.4,6.9,27.6,10.0
2023-08-02,27.9,34.1,21.3,34.5,10.5,0.0,0.0,23.4,1011.2,7.3,28.1,10.0
2023-08-03,27.0,33.9,20.9,33.8,9.4,0.0,0.0,21.8,1011.7,1.8,28.3,10.0
2023-08-04,26.5,32.7,20.5,47.0,14.1,0.0,0.0,22.0,1010.9,7.5,26.2,10.0
2023-08-05,26.9,32.7,20.9,44.2,13.3,0.0,0.0,26.2,1010.5,10.1,26.0,9.0
2023-08-06,27.1,33.2,21.0,37.3,10.7,0.0,0.0,21.5,1011.6,8.3,27.5,10.0
2023-08-07,27.1,34.5,19.4,40.1,11.9,0.0,0.0,27.6,1010.7,2.1,27.9,10.0
2023-08-08,26.5,33.2,20.3,47.8,14.2,0.0,0.0,20.5,1009.0,13.4,26.8,10.0
2023-08-09,25.8,33.5,18.8,58.6,16.3,0.0,0.0,14.8,1010.1,11.6,27.1,10.0
2023-08-10,25.7,33.4,19.4,61.1,17.0,0.0,0.0,21.5,1012.4,10.5,26.8,10.0
2023-08-11,27.2,35.0,20.3,48.2,14.5,0.0,0.0,19.3,1012.5,9.3,26.8,10.0
2023-08-12,31.0,41.8,22.3,42.4,15.1,0.0,0.0,13.1,1010.0,9.1,26.1,9.0
2023-08-13,34.1,42.6,26.4,37.7,14.9,0.0,0.0,14.1,1010.1,32.8,24.3,9.0
2023-08-14,33.0,39.6,26.8,49.5,20.1,0.0,0.0,22.6,1011.7,30.3,23.8,10.0
2023-08-15,29.7,36.0,24.7,61.2,20.8,0.0,0.0,25.7,1012.2,19.1,23.3,9.0
2023-08-16,28.7,35.1,22.8,61.8,20.2,0.0,0.0,18.1,1010.3,26.8,24.5,9.0
2023-08-17,29.3,37.6,21.2,60.3,20.1,0.0,0.0,16.8,1009.4,21.6,25.9,10.0
2023-08-18,29.9,38.1,23.3,60.0,20.6,0.0,0.0,17.9,1010.3,10.7,25.8,9.0
2023-08-19,29.9,37.3,22.7,57.9,20.1,0.0,0.0,17.3,1010.6,15.4,25.2,9.0
2023-08-20,29.1,35.9,23.2,56.4,19.0,0.0,0.0,16.6,1010.0,7.7,24.9,9.0
2023-08-21,27.0,34.2,21.3,53.2,16.1,0.0,0.0,25.7,1009.9,9.7,25.2,10.0
2023-08-22,27.9,36.3,20.8,51.6,15.7,0.0,0.0,17.4,1010.7,6.1,25.6,10.0
2023-08-23,29.3,36.7,21.4,41.2,14.1,0.0,0.0,15.1,1011.6,8.4,25.5,9.0
2023-08-24,27.6,35.0,21.2,52.4,16.3,0.0,0.0,17.6,1012.2,8.9,25.9,10.0
2023-08-25,25.9,33.5,21.0,57.3,16.3,0.0,0.0,21.0,1011.6,18.8,23.2,9.0
2023-08-26,25.8,32.4,20.8,61.3,17.4,0.0,0.0,21.9,1011.6,26.4,23.6,9.0
2023-08-27,25.0,31.2,19.8,59.2,16.0,0.0,0.0,23.4,1011.0,26.2,23.9,9.0
2023-08-28,24.8,30.4,20.3,58.7,15.9,0.0,0.0,29.5,1010.0,37.0,22.3,9.0
2023-08-29,25.0,30.3,20.6,62.8,17.0,0.0,0.0,24.9,1008.9,32.8,20.1,8.0
2023-08-30,26.3,32.9,19.9,52.8,14.9,0.0,0.0,18.8,1011.9,14.8,24.8,9.0
2023-08-31,27.7,35.0,19.8,37.5,11.3,0.0,0.0,18.4,1014.8,3.2,24.8,9.0
2023-09-01,28.3,34.4,22.6,38.8,12.7,0.0,0.0,18.2,1014.7,5.7,24.6,9.0
2023-09-02,25.2,32.4,19.0,51.9,14.1,0.0,0.0,19.2,1013.7,10.5,24.1,9.0
2023-09-03,24.4,31.5,19.6,62.4,16.2,0.0,0.0,19.7,1011.6,20.9,23.3,9.0
2023-09-04,25.2,33.5,18.7,58.8,15.9,0.0,0.0,17.4,1009.4,4.9,24.1,9.0
2023-09-05,27.0,34.1,21.4,46.4,13.7,0.0,0.0,21.5,1011.0,1.2,24.1,9.0
2023-09-06,28.4,35.9,22.7,33.5,10.0,0.0,0.0,21.0,1014.4,0.0,24.3,9.0
2023-09-07,27.8,34.6,20.9,29.2,7.6,0.0,0.0,21.2,1013.0,0.0,24.7,9.0
2023-09-08,30.6,37.3,22.8,21.4,5.6,0.0,0.0,15.6,1011.6,1.4,24.5,9.0
2023-09-09,27.9,32.9,22.7,40.4,12.7,0.0,0.0,21.8,1012.3,4.1,23.3,9.0
2023-09-10,24.4,29.7,20.1,61.8,16.1,0.0,0.0,25.1,1011.0,26.0,19.6,8.0
2023-09-11,25.1,31.6,18.9,53.5,13.8,0.0,0.0,17.5,1009.5,18.0,22.6,9.0
2023-09-12,27.5,33.5,21.7,37.3,11.0,0.0,0.0,21.5,1009.6,5.1,22.5,8.0
2023-09-13,25.0,28.3,21.4,52.6,14.4,0.0,0.0,19.2,1011.8,43.6,18.5,7.0
2023-09-14,24.1,30.6,19.1,51.6,12.4,0.0,0.0,19.0,1013.2,10.5,23.3,9.0
2023-09-15,24.2,31.1,18.1,44.2,10.5,0.0,0.0,21.0,1013.5,1.2,23.2,9.0
2023-09-16,24.0,30.4,17.6,46.3,11.2,0.0,0.0,22.3,1012.9,4.4,22.3,9.0
2023-09-17,23.5,30.0,17.6,52.2,12.5,0.0,0.0,22.3,1011.6,9.2,22.3,9.0
2023-09-18,24.8,31.1,17.8,41.3,10.2,0.0,0.0,20.2,1010.9,6.6,21.6,9.0
2023-09-19,25.1,31.9,17.8,42.2,10.5,0.0,0.0,15.3,1011.8,11.4,22.1,9.0
2023-09-20,23.5,29.5,18.3,62.6,15.4,0.0,0.0,19.4,1013.5,12.0,21.0,9.0
2023-09-21,23.7,30.8,18.5,64.3,16.0,0.0,0.0,18.4,1013.8,17.4,20.8,8.0
2023-09-22,25.8,33.1,20.6,53.4,14.7,0.0,0.0,13.4,1014.8,20.7,20.9,9.0
2023-09-23,27.6,35.9,20.3,39.8,11.8,0.0,0.0,21.5,1013.4,6.9,21.2,8.0
2023-09-24,25.7,31.5,20.1,43.2,11.9,0.0,0.0,20.4,1012.5,2.7,21.0,8.0
2023-09-25,25.5,31.7,20.1,40.9,11.0,0.0,0.0,22.3,1013.1,3.8,21.1,8.0
2023-09-26,25.6,32.4,18.8,38.6,9.9,0.0,0.0,17.4,1012.4,4.8,21.0,9.0
2023-09-27,24.6,31.5,18.1,43.9,11.2,0.0,0.0,17.2,1014.1,16.7,20.4,8.0
2023-09-28,26.0,34.0,18.7,41.4,10.8,0.0,0.0,18.6,1016.1,3.9,21.0,8.0
2023-09-29,26.6,33.2,20.5,34.6,8.8,0.0,0.0,17.4,1017.8,6.4,20.7,8.0
2023-09-30,24.4,29.8,20.6,44.9,11.2,0.0,0.0,23.1,1017.0,8.4,20.2,8.0
2023-10-01,22.3,25.6,19.2,66.1,15.5,0.0,0.0,19.0,1016.1,46.2,13.7,6.0
2023-10-02,21.1,26.3,18.4,70.9,15.4,0.457,100.0,20.5,1015.8,64.6,12.7,6.0
2023-10-03,21.4,26.8,17.2,68.2,14.9,0.0,0.0,16.6,1017.4,53.4,17.9,7.0
2023-10-04,21.2,27.9,16.9,63.6,13.6,0.0,0.0,13.6,1019.2,41.1,18.2,7.0
2023-10-05,23.8,32.0,17.7,46.9,10.9,0.0,0.0,17.4,1019.1,33.7,15.2,6.0
2023-10-06,23.6,29.5,18.8,51.8,12.8,0.046,0.0,23.5,1017.0,11.2,19.2,8.0
2023-10-07,22.3,28.9,17.0,62.0,14.1,0.0,0.0,14.8,1017.3,28.5,18.3,8.0
2023-10-08,23.1,30.0,17.6,58.7,14.1,0.0,0.0,13.8,1017.8,15.1,18.7,8.0
2023-10-09,23.5,29.3,18.5,50.3,12.1,0.0,0.0,20.8,1017.6,38.3,9.6,5.0
2023-10-10,22.7,27.3,18.3,64.0,15.2,0.595,100.0,19.1,1015.1,54.3,16.5,7.0
2023-10-11,20.6,25.9,15.8,66.7,13.5,0.137,0.0,19.4,1016.1,34.5,15.2,6.0
2023-10-12,21.0,27.2,15.3,63.8,13.1,0.0,0.0,15.4,1018.6,27.8,15.8,7.0
2023-10-13,21.1,27.6,15.9,62.0,13.0,0.0,0.0,18.4,1019.7,15.5,16.4,7.0
2023-10-14,21.2,28.8,14.8,59.6,12.2,0.0,0.0,24.2,1016.5,16.8,17.0,7.0
2023-10-15,18.4,21.1,16.5,73.7,13.5,0.62,100.0,33.5,1015.7,49.0,12.5,6.0
2023-10-16,18.6,22.2,15.7,72.5,13.3,3.888,100.0,25.9,1016.2,43.9,13.9,6.0
2023-10-17,19.0,25.0,13.5,66.9,11.8,0.091,0.0,14.8,1018.2,26.4,16.4,7.0
2023-10-18,19.4,25.0,15.6,65.4,12.2,0.0,0.0,16.4,1017.4,31.4,13.8,7.0
2023-10-19,18.7,24.0,14.2,71.9,13.2,0.0,0.0,18.4,1018.6,40.9,12.6,6.0
2023-10-20,19.1,25.1,13.7,68.5,12.4,0.091,0.0,22.3,1019.8,25.8,15.1,7.0
2023-10-21,21.4,29.0,14.8,50.4,9.4,0.0,0.0,15.4,1019.4,9.1,17.4,7.0
2023-10-22,23.4,29.1,19.4,35.0,6.7,0.0,0.0,15.0,1018.0,15.3,16.8,7.0
2023-10-23,23.4,29.7,17.0,35.8,7.0,0.0,0.0,15.7,1017.3,5.2,17.2,7.0
2023-10-24,23.7,29.3,19.0,39.7,8.8,0.0,0.0,16.6,1015.2,12.2,16.4,7.0
2023-10-25,23.4,29.2,17.8,41.2,8.7,0.0,0.0,9.6,1017.1,3.3,17.4,7.0
2023-10-26,24.1,31.1,17.3,36.4,7.5,0.0,0.0,22.3,1017.9,5.0,16.0,7.0
2023-10-27,23.4,28.6,18.6,35.9,7.2,0.271,100.0,11.2,1016.9,38.9,14.4,6.0
2023-10-28,24.0,31.2,19.4,44.0,10.6,4.884,100.0,20.5,1017.1,27.4,15.7,7.0
2023-10-29,22.2,24.9,19.7,49.5,11.0,0.109,0.0,18.4,1017.7,42.2,12.9,6.0
2023-10-30,20.2,24.8,16.5,58.8,11.5,0.0,0.0,22.3,1019.0,35.0,11.1,6.0
2023-10-31,21.4,26.0,16.9,48.5,9.8,0.0,0.0,20.0,1018.1,28.9,14.6,7.0
2023-11-01,21.8,27.1,16.8,49.1,10.4,0.0,0.0,14.8,1017.6,24.2,13.9,6.0
2023-11-02,21.1,26.0,16.0,54.6,11.2,0.457,100.0,14.8,1017.8,22.4,14.7,7.0
2023-11-03,20.7,26.7,15.4,54.6,10.2,5.443,100.0,13.0,1018.6,12.0,14.7,7.0
2023-11-04,21.2,28.0,13.6,42.3,7.0,0.0,0.0,13.0,1018.3,0.0,15.8,7.0
2023-11-05,22.1,29.0,15.8,35.7,5.9,0.0,0.0,14.8,1017.9,26.5,15.5,7.0
2023-11-06,21.6,27.4,16.0,34.8,4.4,0.0,0.0,12.5,1020.1,3.0,15.3,7.0
2023-11-07,21.2,27.4,14.9,37.0,5.6,0.0,0.0,13.0,1021.8,2.4,15.1,7.0
2023-11-08,21.2,28.5,14.0,35.9,4.7,0.0,0.0,9.4,1020.6,0.1,15.2,7.0
2023-11-09,20.9,28.0,14.6,40.1,5.9,0.0,0.0,18.4,1019.0,2.2,15.2,7.0
2023-11-10,18.9,25.1,14.6,65.2,11.8,0.0,0.0,16.6,1019.5,17.4,14.4,6.0
2023-11-11,18.9,24.3,13.8,57.5,9.5,0.0,0.0,7.6,1020.3,22.8,10.0,4.0
2023-11-12,19.3,21.7,16.3,50.6,8.7,0.3,0.0,11.2,1020.7,53.1,9.2,5.0
2023-11-13,21.4,26.9,16.7,45.5,8.7,1.738,100.0,9.2,1019.4,23.9,12.7,6.0
2023-11-14,18.4,21.4,14.3,66.1,11.8,3.659,100.0,18.8,1015.8,43.6,7.2,4.0
2023-11-15,16.1,23.0,12.6,70.2,10.3,0.869,100.0,13.0,1016.9,22.1,11.2,5.0
2023-11-16,16.7,22.6,11.4,68.0,10.3,0.0,0.0,14.8,1019.6,14.7,12.5,6.0
2023-11-17,17.5,22.4,13.3,73.5,12.4,0.046,0.0,14.8,1019.6,27.7,8.2,4.0
2023-11-18,17.2,24.0,12.2,72.6,11.5,0.0,0.0,14.8,1016.5,11.7,12.0,5.0
2023-11-19,14.3,17.8,9.6,79.2,10.6,13.717,100.0,50.0,1008.8,57.0,3.7,2.0
2023-11-20,11.5,13.5,9.6,85.0,9.0,37.165,100.0,37.1,1011.2,69.7,9.0,5.0
2023-11-21,13.0,16.7,10.6,73.2,8.2,0.254,0.0,22.3,1019.6,41.6,10.3,5.0
2023-11-22,12.7,17.1,8.4,64.6,5.9,0.0,0.0,18.4,1021.7,19.7,10.7,5.0
2023-11-23,14.7,19.6,11.0,58.7,6.5,0.0,0.0,11.2,1018.3,11.5,13.6,6.0
2023-11-24,14.0,19.8,9.4,70.4,8.5,0.0,0.0,10.9,1016.0,0.0,13.6,6.0
2023-11-25,13.8,17.6,9.6,73.1,8.7,0.0,0.0,15.2,1012.9,26.0,10.4,5.0
2023-11-26,15.1,18.3,11.7,55.9,5.9,0.0,0.0,27.7,1013.5,16.3,13.6,6.0
2023-11-27,11.7,13.5,10.0,81.7,8.6,10.001,100.0,29.5,1016.6,84.3,6.6,3.0
2023-11-28,10.3,14.0,8.7,77.6,6.5,1.829,100.0,13.0,1021.7,44.8,8.7,4.0
2023-11-29,11.8,17.6,7.5,65.3,5.2,0.046,0.0,15.4,1021.3,8.5,12.6,6.0
2023-11-30,12.9,17.8,8.8,64.9,6.3,0.0,0.0,11.2,1021.5,21.8,12.3,6.0
2023-12-01,13.5,19.5,8.9,65.5,6.9,0.0,0.0,7.6,1022.6,6.3,12.7,6.0
2023-12-02,14.3,20.2,9.2,59.9,6.3,0.0,0.0,14.4,1022.6,0.4,12.9,6.0
2023-12-03,14.8,20.7,10.3,56.3,6.0,0.0,0.0,18.1,1022.6,4.0,13.0,6.0
2023-12-04,16.7,22.1,11.9,52.7,6.7,0.0,0.0,13.8,1020.9,10.8,12.5,6.0
2023-12-05,15.7,18.6,13.5,63.5,8.5,1.085,100.0,17.9,1017.7,37.4,8.5,5.0
2023-12-06,13.7,16.5,11.8,87.3,11.6,13.02,100.0,18.4,1017.4,52.4,8.7,4.0
2023-12-07,13.6,16.3,11.8,83.2,10.7,16.282,100.0,10.7,1020.1,41.4,8.3,4.0
2023-12-08,13.9,19.0,10.0,76.7,9.7,0.0,0.0,14.2,1015.5,16.9,11.3,5.0
2023-12-09,12.5,14.8,10.9,77.7,8.6,0.137,0.0,25.9,1015.1,53.1,7.8,4.0
2023-12-10,11.9,17.7,7.6,76.2,7.6,5.991,100.0,14.2,1019.7,24.2,11.3,6.0
2023-12-11,13.3,17.1,10.8,79.3,9.7,1.628,100.0,11.2,1016.7,42.6,11.9,6.0
2023-12-12,12.5,16.8,9.1,76.2,7.9,0.0,0.0,20.5,1015.7,21.8,11.4,6.0
2023-12-13,11.6,13.7,9.7,85.2,9.2,9.289,100.0,24.1,1017.0,56.2,5.9,3.0
2023-12-14,12.2,15.7,10.5,80.6,8.9,1.967,100.0,20.5,1023.1,40.4,7.6,4.0
2023-12-15,11.6,16.1,7.2,82.4,8.5,0.814,100.0,16.6,1025.2,12.4,11.6,6.0
2023-12-16,12.6,17.7,8.1,70.2,7.1,0.0,0.0,13.7,1024.4,21.9,11.0,5.0
2023-12-17,13.1,18.7,9.2,65.3,6.4,0.0,0.0,13.0,1023.9,13.9,11.1,5.0
2023-12-18,11.6,15.8,8.3,68.3,5.8,0.0,0.0,13.0,1022.8,9.8,11.8,6.0
2023-12-19,10.0,14.6,6.6,67.8,4.1,0.0,0.0,13.9,1021.8,1.7,12.3,6.0
2023-12-20,9.8,14.7,5.3,54.6,0.9,0.0,0.0,20.4,1021.1,8.8,12.4,6.0
2023-12-21,10.6,14.2,6.7,59.5,2.9,0.0,0.0,21.3,1016.2,22.7,7.9,4.0
2023-12-22,10.7,13.1,8.8,70.8,5.5,7.409,100.0,29.5,1012.4,30.9,7.3,4.0
2023-12-23,11.0,12.3,10.0,85.9,8.8,37.772,100.0,46.4,1013.5,82.4,4.6,3.0
2023-12-24,11.3,13.6,10.6,92.3,10.1,30.436,100.0,20.5,1019.0,77.0,5.3,2.0
2023-12-25,11.9,16.2,8.5,86.0,9.5,0.046,0.0,9.4,1023.6,47.9,9.2,4.0
2023-12-26,11.9,16.5,7.1,72.9,6.8,0.0,0.0,16.6,1024.6,7.5,12.5,6.0
2023-12-27,12.4,14.5,9.9,73.3,7.7,0.054,0.0,18.4,1021.5,48.9,9.8,5.0
2023-12-28,12.2,15.0,10.3,85.8,9.9,0.163,0.0,12.1,1021.9,67.9,11.5,5.0
2023-12-29,10.9,14.5,8.0,78.5,7.2,0.0,0.0,14.8,1023.9,48.0,12.1,6.0
2023-12-30,10.8,15.1,7.7,79.2,7.2,0.0,0.0,11.2,1023.8,24.8,12.5,6.0
2023-12-31,10.6,14.4,7.5,80.9,7.4,0.0,0.0,9.4,1022.3,31.0,11.4,6.0
2024-01-01,10.6,15.6,7.0,79.8,7.1,0.0,0.0,9.4,1022.5,24.6,11.9,6.0
2024-01-02,11.3,15.0,8.5,74.1,6.8,0.0,0.0,16.6,1021.4,31.2,10.4,5.0
2024-01-03,11.3,14.7,8.5,85.0,8.8,0.274,100.0,13.0,1022.0,30.4,7.2,4.0
2024-01-04,12.1,16.4,8.8,78.0,8.0,0.503,100.0,9.4,1021.3,25.4,10.1,5.0
2024-01-05,11.3,15.3,6.5,83.1,8.4,0.0,0.0,18.4,1021.9,22.5,8.1,4.0
2024-01-06,12.6,16.3,9.0,78.1,8.7,0.869,100.0,13.0,1024.3,25.6,9.4,5.0
2024-01-07,13.6,19.3,8.8,63.6,6.6,0.0,0.0,17.4,1022.3,6.9,13.1,6.0
2024-01-08,13.4,19.1,9.3,60.3,5.6,0.0,0.0,13.0,1020.5,21.3,12.0,6.0
2024-01-09,12.8,18.9,8.4,61.3,5.1,0.0,0.0,22.3,1017.6,14.3,13.1,6.0
2024-01-10,10.3,13.8,7.6,62.0,2.9,0.0,0.0,25.9,1017.5,11.9,11.3,5.0
2024-01-11,9.0,9.9,7.8,87.6,6.9,6.745,100.0,27.7,1016.9,72.1,6.1,3.0
2024-01-12,8.8,9.6,8.0,93.2,7.8,15.45,100.0,29.5,1015.3,87.1,6.5,4.0
2024-01-13,10.0,13.0,8.8,74.9,5.6,14.315,100.0,25.9,1012.8,47.5,10.7,6.0
2024-01-14,9.4,11.2,7.8,83.3,6.6,16.839,100.0,31.7,1015.6,57.2,9.4,4.0
2024-01-15,8.8,12.6,6.2,84.2,6.2,2.321,100.0,16.6,1023.0,41.0,9.6,5.0
2024-01-16,9.3,14.8,4.8,73.3,4.4,2.881,100.0,18.4,1024.4,19.0,12.2,6.0
2024-01-17,9.7,13.7,5.8,76.1,5.5,0.0,0.0,8.4,1022.3,25.2,6.1,3.0
2024-01-18,11.0,16.8,6.8,66.5,4.5,0.0,0.0,11.2,1022.8,12.2,13.7,6.0
2024-01-19,11.3,18.1,6.1,62.5,4.0,0.0,0.0,14.8,1022.9,12.1,13.4,6.0
2024-01-20,12.6,19.0,7.0,57.6,4.0,0.0,0.0,11.2,1022.9,12.1,13.5,6.0
2024-01-21,13.1,18.5,9.6,55.2,4.0,0.0,0.0,11.2,1020.0,23.4,10.7,5.0
2024-01-22,14.2,20.4,8.6,46.3,2.3,0.0,0.0,14.8,1016.8,10.1,14.3,6.0
2024-01-23,10.8,11.8,9.8,82.7,7.9,3.31,100.0,33.5,1017.7,65.8,6.1,3.0
2024-01-24,9.6,11.7,8.5,88.2,7.8,13.4,100.0,22.3,1019.4,80.1,7.9,4.0
2024-01-25,9.6,13.4,6.4,80.5,6.2,4.104,100.0,14.8,1019.0,37.9,9.1,4.0
2024-01-26,8.1,8.8,7.3,89.0,6.4,11.072,100.0,29.5,1015.7,71.5,6.4,3.0
2024-01-27,6.6,7.4,6.0,85.5,4.3,13.272,100.0,31.7,1016.3,72.5,10.1,5.0
2024-01-28,7.0,9.3,5.0,87.2,4.9,2.51,100.0,19.5,1020.7,71.2,8.0,4.0
